timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status
2023-02-16 13:00:00,231.17,162.0,71.8,0.45,95.9,89.4,36.7,Normal
2023-02-16 14:00:00,229.71,145.6,66.5,0.39,94.4,86.2,31.4,Normal
2023-02-16 15:00:00,222.84,185.4,66.8,0.94,87.6,79.5,25.7,Warning
2023-02-16 16:00:00,224.5,168.8,81.6,0.72,96.0,114.3,19.3,Warning
2023-02-16 17:00:00,210.84,200.5,85.1,2.1,77.5,104.0,43.1,Critical
2023-02-16 18:00:00,216.99,158.6,62.9,0.62,73.7,95.9,50.0,Warning
2023-02-16 19:00:00,230.74,121.7,59.9,0.45,91.9,87.9,33.1,Normal
2023-02-16 20:00:00,224.22,164.5,77.2,0.69,100.0,61.5,50.0,Normal
2023-02-16 21:00:00,228.23,138.2,67.6,0.44,96.2,55.2,22.6,Normal
2023-02-16 22:00:00,235.28,178.6,76.4,0.9,93.9,51.9,37.0,Warning
2023-02-16 23:00:00,222.85,184.2,85.6,0.56,82.9,46.3,23.4,Warning
2023-02-17 00:00:00,236.65,147.6,54.3,0.45,90.5,58.1,28.9,Normal
2023-02-17 01:00:00,224.13,172.3,64.4,0.51,94.2,86.6,32.8,Normal
2023-02-17 02:00:00,231.68,161.3,63.3,0.55,94.0,75.0,22.3,Normal
2023-02-17 03:00:00,227.71,136.2,68.7,0.63,98.5,56.2,37.9,Normal
2023-02-17 04:00:00,228.41,162.0,57.8,0.51,95.9,52.7,31.1,Normal
2023-02-17 05:00:00,236.73,146.5,75.9,0.48,97.5,41.7,49.2,Normal
2023-02-17 06:00:00,236.96,172.9,55.3,0.86,80.8,93.9,34.9,Warning
2023-02-17 07:00:00,225.29,172.4,71.4,0.6,95.0,53.8,34.8,Normal
2023-02-17 08:00:00,228.65,122.2,75.8,0.71,94.9,107.4,25.9,Normal
2023-02-17 09:00:00,228.1,137.4,78.1,0.42,97.2,66.6,20.4,Normal
2023-02-17 10:00:00,235.15,142.4,61.8,0.61,99.8,84.7,18.5,Normal
2023-02-17 11:00:00,227.45,151.6,67.6,0.4,97.2,76.3,7.8,Normal
2023-02-17 12:00:00,225.36,139.9,64.4,0.69,95.7,62.4,27.2,Normal
2023-02-17 13:00:00,228.24,156.5,69.6,0.62,94.9,99.6,34.1,Normal
2023-02-17 14:00:00,226.46,194.2,67.6,0.42,100.0,106.2,24.7,Normal
2023-02-17 15:00:00,227.48,146.6,70.7,0.63,96.7,76.5,40.0,Normal
2023-02-17 16:00:00,228.44,170.6,62.7,0.54,94.7,74.2,21.2,Normal
2023-02-17 17:00:00,236.72,135.3,59.1,0.71,97.9,39.2,19.3,Normal
2023-02-17 18:00:00,220.94,131.0,40.0,0.49,91.6,75.9,8.7,Normal
2023-02-17 19:00:00,230.41,141.7,77.0,0.64,97.4,70.1,44.9,Normal
2023-02-17 20:00:00,222.23,121.9,64.3,0.73,94.4,72.3,10.6,Normal
2023-02-17 21:00:00,234.73,169.1,71.3,0.44,92.9,55.6,25.8,Normal
2023-02-17 22:00:00,224.6,126.5,61.6,0.45,93.4,82.0,25.8,Normal
2023-02-17 23:00:00,228.56,153.7,57.1,0.51,95.5,52.5,35.0,Normal
2023-02-18 00:00:00,225.59,151.8,74.3,0.59,95.1,69.6,34.5,Normal
2023-02-18 01:00:00,233.37,137.6,58.6,0.29,95.5,73.8,36.4,Normal
2023-02-18 02:00:00,231.8,176.7,59.4,0.61,93.4,86.7,10.4,Normal
2023-02-18 03:00:00,231.18,110.3,62.9,0.54,93.4,59.2,33.5,Normal
2023-02-18 04:00:00,229.48,140.2,65.3,0.76,98.5,92.4,29.4,Normal
2023-02-18 05:00:00,230.83,102.1,59.6,0.45,89.4,57.6,5.2,Normal
2023-02-18 06:00:00,229.81,166.4,73.9,0.54,92.1,46.0,7.4,Normal
2023-02-18 07:00:00,223.66,132.2,63.7,0.4,96.0,71.5,25.1,Normal
2023-02-18 08:00:00,235.7,126.4,68.3,0.5,94.0,88.3,33.8,Normal
2023-02-18 09:00:00,225.27,146.4,67.2,0.47,96.8,79.2,43.3,Normal
2023-02-18 10:00:00,222.35,147.6,57.7,0.56,90.1,80.2,18.7,Normal
2023-02-18 11:00:00,226.33,121.1,61.3,0.61,94.9,84.4,41.6,Normal
2023-02-18 12:00:00,231.32,138.8,68.7,0.45,93.5,52.2,34.3,Normal
2023-02-18 13:00:00,228.07,153.6,56.7,0.54,92.7,72.9,33.8,Normal
2023-02-18 14:00:00,233.95,149.6,50.9,0.8,100.0,85.8,17.5,Normal
2023-02-18 15:00:00,229.43,139.1,75.1,0.53,92.6,67.9,36.2,Normal
2023-02-18 16:00:00,238.0,180.6,71.1,0.47,85.3,79.5,25.0,Normal
2023-02-18 17:00:00,230.7,151.1,54.4,0.56,96.9,85.2,34.5,Normal
2023-02-18 18:00:00,233.02,141.8,64.4,0.51,95.3,90.0,31.4,Normal
2023-02-18 19:00:00,240.39,194.1,65.6,0.12,98.7,66.9,17.0,Normal
2023-02-18 20:00:00,228.01,141.1,69.9,0.34,91.8,80.1,31.2,Normal
2023-02-18 21:00:00,233.21,134.3,57.2,0.45,95.7,97.3,4.5,Normal
2023-02-18 22:00:00,228.9,123.3,51.8,0.6,96.6,81.7,34.2,Normal
2023-02-18 23:00:00,227.6,141.3,82.5,0.48,97.2,75.1,6.5,Normal
2023-02-19 00:00:00,219.78,138.4,73.4,0.58,97.7,60.2,41.2,Normal
2023-02-19 01:00:00,225.18,154.3,64.9,0.48,99.0,64.4,11.5,Normal
2023-02-19 02:00:00,230.1,142.0,92.0,0.57,93.8,59.2,6.2,Normal
2023-02-19 03:00:00,224.87,152.3,76.4,0.61,95.7,70.2,27.7,Normal
2023-02-19 04:00:00,220.85,223.0,73.1,0.78,76.9,81.1,40.0,Warning
2023-02-19 05:00:00,216.46,161.2,82.9,0.5,93.3,74.4,25.3,Warning
2023-02-19 06:00:00,224.38,157.6,84.7,0.58,92.4,92.0,21.8,Normal
2023-02-19 07:00:00,236.0,200.2,45.6,0.6,92.7,88.0,17.7,Warning
2023-02-19 08:00:00,226.83,111.9,64.3,0.72,97.4,107.9,33.8,Normal
2023-02-19 09:00:00,235.14,189.5,68.0,0.48,98.1,96.8,20.2,Normal
2023-02-19 10:00:00,219.23,183.5,83.3,0.96,80.9,120.0,22.3,Warning
2023-02-19 11:00:00,222.88,157.4,102.0,0.85,83.7,102.3,39.2,Warning
2023-02-19 12:00:00,229.06,166.8,58.4,0.45,89.0,55.1,43.1,Normal
2023-02-19 13:00:00,238.21,151.3,78.3,0.48,94.3,75.8,23.8,Normal
2023-02-19 14:00:00,228.92,172.9,66.2,0.57,98.1,80.8,15.3,Normal
2023-02-19 15:00:00,223.24,153.0,63.6,0.51,95.0,113.8,11.7,Normal
2023-02-19 16:00:00,220.05,156.6,62.0,0.53,96.8,94.3,9.9,Normal
2023-02-19 17:00:00,227.22,158.6,71.2,0.72,97.9,74.1,16.1,Normal
2023-02-19 18:00:00,227.18,138.1,70.2,0.53,91.0,68.5,33.8,Normal
2023-02-19 19:00:00,227.81,194.2,78.8,1.13,89.2,77.3,19.0,Warning
2023-02-19 20:00:00,231.25,101.2,63.5,0.48,90.9,61.1,33.1,Normal
2023-02-19 21:00:00,226.85,182.5,78.1,0.82,94.2,87.5,12.5,Warning
2023-02-19 22:00:00,238.04,189.3,69.1,0.55,90.0,82.7,48.9,Warning
2023-02-19 23:00:00,228.27,133.3,72.2,0.59,95.5,85.1,24.6,Normal
2023-02-20 00:00:00,226.87,209.1,81.3,0.77,94.8,37.7,50.0,Warning
2023-02-20 01:00:00,221.47,137.5,64.7,0.49,98.0,59.1,27.6,Normal
2023-02-20 02:00:00,227.11,155.9,64.5,0.51,93.4,67.3,27.9,Normal
2023-02-20 03:00:00,234.72,138.0,58.0,0.56,94.9,87.5,15.9,Normal
2023-02-20 04:00:00,221.1,139.3,58.9,0.49,93.1,86.1,22.1,Normal
2023-02-20 05:00:00,230.75,153.2,66.6,0.5,96.5,63.1,39.0,Normal
2023-02-20 06:00:00,228.82,123.8,66.5,0.41,97.0,108.1,17.1,Normal
2023-02-20 07:00:00,231.66,114.9,68.6,0.41,93.1,58.5,32.3,Normal
2023-02-20 08:00:00,235.04,150.5,58.1,0.66,92.7,42.6,29.6,Normal
2023-02-20 09:00:00,224.48,169.8,62.0,0.56,99.2,56.9,19.3,Normal
2023-02-20 10:00:00,229.62,180.8,59.7,0.44,96.4,66.3,26.5,Normal
2023-02-20 11:00:00,222.24,194.3,54.2,0.47,94.9,103.7,11.8,Normal
2023-02-20 12:00:00,240.87,198.9,79.2,0.6,90.9,70.5,45.2,Warning
2023-02-20 13:00:00,225.14,147.7,60.6,0.4,97.2,83.0,37.1,Normal
2023-02-20 14:00:00,221.1,171.3,85.0,0.45,100.0,71.1,11.3,Normal
2023-02-20 15:00:00,222.55,206.2,66.6,0.68,91.0,85.1,37.0,Warning
2023-02-20 16:00:00,226.9,192.0,70.7,0.85,83.4,110.8,22.4,Warning
2023-02-20 17:00:00,235.64,145.3,66.6,0.45,92.0,48.8,14.4,Normal
2023-02-20 18:00:00,228.38,154.2,73.1,0.46,92.4,53.4,29.8,Normal
2023-02-20 19:00:00,236.92,175.3,70.7,0.56,100.0,80.0,31.5,Normal
2023-02-20 20:00:00,228.4,122.8,59.5,0.5,95.2,103.9,25.8,Normal
2023-02-20 21:00:00,235.89,141.3,62.5,0.37,92.8,82.9,25.1,Normal
2023-02-20 22:00:00,234.71,153.6,62.2,0.71,94.7,92.4,21.0,Normal
2023-02-20 23:00:00,233.55,168.6,66.7,0.26,95.1,93.5,30.3,Normal
2023-02-21 00:00:00,232.23,115.6,59.2,0.54,96.2,93.2,23.6,Normal
2023-02-21 01:00:00,232.03,150.3,57.1,0.27,96.3,77.6,18.8,Normal
2023-02-21 02:00:00,221.9,162.6,62.9,0.56,100.0,42.9,18.0,Normal
2023-02-21 03:00:00,228.95,179.1,51.9,0.69,95.4,73.6,23.0,Normal
2023-02-21 04:00:00,227.82,171.0,56.5,0.53,93.8,63.6,50.0,Normal
2023-02-21 05:00:00,228.35,195.3,86.4,0.52,96.8,34.8,20.8,Warning
2023-02-21 06:00:00,227.7,161.6,66.7,0.48,95.0,60.3,10.0,Normal
2023-02-21 07:00:00,233.63,163.9,77.7,0.42,97.1,70.7,36.9,Normal
2023-02-21 08:00:00,235.11,154.2,62.3,0.6,96.9,64.7,11.7,Normal
2023-02-21 09:00:00,222.69,217.9,86.5,0.58,82.2,110.5,16.4,Warning
2023-02-21 10:00:00,232.55,137.7,77.9,0.42,98.4,77.8,27.5,Normal
2023-02-21 11:00:00,220.15,105.9,63.2,0.52,91.6,58.7,30.6,Normal
2023-02-21 12:00:00,232.81,147.2,71.2,0.38,93.9,99.7,25.7,Normal
2023-02-21 13:00:00,230.63,196.1,53.8,0.58,100.0,70.1,33.6,Normal
2023-02-21 14:00:00,225.09,136.3,68.1,0.58,98.4,98.5,24.3,Normal
2023-02-21 15:00:00,235.97,143.2,72.2,0.52,96.3,81.4,9.0,Normal
2023-02-21 16:00:00,224.38,152.1,51.5,0.58,97.6,79.9,13.8,Normal
2023-02-21 17:00:00,236.9,190.7,66.2,0.55,95.6,83.0,23.8,Normal
2023-02-21 18:00:00,229.83,168.1,83.8,0.36,94.7,57.3,40.9,Normal
2023-02-21 19:00:00,227.06,121.1,70.1,0.67,97.0,78.1,29.1,Normal
2023-02-21 20:00:00,237.07,132.5,64.1,0.45,91.5,70.1,36.1,Normal
2023-02-21 21:00:00,229.53,196.1,76.5,0.9,84.0,78.8,32.3,Warning
2023-02-21 22:00:00,231.39,156.4,63.9,0.46,100.0,88.6,29.1,Normal
2023-02-21 23:00:00,223.13,168.7,73.7,0.86,78.6,53.6,22.4,Warning
2023-02-22 00:00:00,226.66,174.0,89.8,0.5,84.2,115.4,31.6,Warning
2023-02-22 01:00:00,234.42,191.0,59.4,0.49,94.2,45.7,21.9,Normal
2023-02-22 02:00:00,234.41,160.8,70.0,0.46,93.0,94.0,20.0,Normal
2023-02-22 03:00:00,231.47,153.3,76.7,0.6,91.1,57.2,30.8,Normal
2023-02-22 04:00:00,229.68,140.9,73.1,0.52,95.2,86.7,21.2,Normal
2023-02-22 05:00:00,237.84,134.2,70.3,0.64,90.9,69.8,36.4,Normal
2023-02-22 06:00:00,234.26,175.7,67.7,0.99,93.9,61.7,15.6,Warning
2023-02-22 07:00:00,231.13,162.6,62.6,0.57,92.9,43.3,20.8,Normal
2023-02-22 08:00:00,225.51,173.1,63.4,0.44,85.4,103.0,45.1,Warning
2023-02-22 09:00:00,235.94,133.7,55.8,0.55,96.9,81.0,4.9,Normal
2023-02-22 10:00:00,225.67,149.4,68.9,0.58,95.4,80.0,25.8,Normal
2023-02-22 11:00:00,233.43,156.3,65.5,0.47,95.2,82.3,27.7,Normal
2023-02-22 12:00:00,231.9,176.9,67.1,0.44,97.7,54.5,14.2,Normal
2023-02-22 13:00:00,231.68,160.3,55.0,0.46,93.2,67.7,34.4,Normal
2023-02-22 14:00:00,233.53,149.6,60.6,0.37,99.3,83.9,17.9,Normal
2023-02-22 15:00:00,230.76,178.2,72.1,0.89,84.3,78.1,31.5,Warning
2023-02-22 16:00:00,227.5,163.4,80.0,0.42,90.0,45.0,23.5,Normal
2023-02-22 17:00:00,226.68,154.2,66.1,0.34,89.6,79.4,26.4,Normal
2023-02-22 18:00:00,227.87,116.9,68.8,0.63,95.8,62.3,25.4,Normal
2023-02-22 19:00:00,223.17,171.2,65.7,0.32,94.1,81.9,21.7,Normal
2023-02-22 20:00:00,228.62,125.5,69.5,0.44,88.5,69.4,34.8,Normal
2023-02-22 21:00:00,228.07,184.8,68.4,0.53,94.6,74.0,22.4,Normal
2023-02-22 22:00:00,228.49,160.6,57.5,0.39,91.6,105.7,30.3,Normal
2023-02-22 23:00:00,231.52,128.8,70.0,0.49,95.6,60.4,26.6,Normal
2023-02-23 00:00:00,227.88,134.7,70.9,0.35,96.7,85.3,16.2,Normal
2023-02-23 01:00:00,225.9,145.5,67.3,0.48,96.3,101.4,19.9,Normal
2023-02-23 02:00:00,221.42,166.5,78.5,0.54,91.7,73.1,13.8,Normal
2023-02-23 03:00:00,233.21,123.0,62.6,0.4,95.4,69.5,26.8,Normal
2023-02-23 04:00:00,230.11,130.3,70.0,0.5,92.0,108.6,29.8,Normal
2023-02-23 05:00:00,229.23,178.3,79.7,0.49,96.0,60.2,23.5,Normal
2023-02-23 06:00:00,229.0,153.7,67.7,0.56,95.7,56.8,15.6,Normal
2023-02-23 07:00:00,227.27,144.4,73.4,0.38,93.9,89.3,22.0,Normal
2023-02-23 08:00:00,232.3,147.2,67.1,0.48,97.0,51.8,21.4,Normal
2023-02-23 09:00:00,231.48,160.7,76.9,0.46,99.4,65.1,38.3,Normal
2023-02-23 10:00:00,234.09,131.7,67.5,0.49,96.9,71.7,21.9,Normal
2023-02-23 11:00:00,236.85,148.0,71.6,0.48,100.0,64.8,18.9,Normal
2023-02-23 12:00:00,237.62,141.1,77.8,0.59,94.5,47.8,24.8,Normal
2023-02-23 13:00:00,230.51,173.3,77.7,0.43,97.4,86.5,35.7,Normal
2023-02-23 14:00:00,228.99,131.4,73.4,0.57,87.0,104.6,33.7,Warning
2023-02-23 15:00:00,234.18,188.5,62.0,0.3,88.7,80.7,18.3,Warning
2023-02-23 16:00:00,221.5,135.3,63.4,0.57,95.6,99.1,14.6,Normal
2023-02-23 17:00:00,234.41,150.9,70.6,0.46,98.2,79.4,18.2,Normal
2023-02-23 18:00:00,229.94,145.2,68.9,0.38,94.9,80.9,25.3,Normal
2023-02-23 19:00:00,236.73,165.5,64.9,0.52,95.9,81.0,6.7,Normal
2023-02-23 20:00:00,206.38,175.5,109.2,1.48,78.5,117.4,41.3,Critical
2023-02-23 21:00:00,224.36,148.6,62.3,0.33,92.9,72.2,23.9,Normal
2023-02-23 22:00:00,222.59,173.0,64.2,0.5,96.2,63.2,29.6,Normal
2023-02-23 23:00:00,228.16,132.1,69.6,0.65,97.2,88.8,19.8,Normal
2023-02-24 00:00:00,212.22,217.3,95.5,1.11,86.3,61.9,17.2,Warning
2023-02-24 01:00:00,221.58,147.9,77.8,0.49,95.9,95.6,21.0,Normal
2023-02-24 02:00:00,240.18,189.8,64.0,0.44,97.1,69.8,13.4,Normal
2023-02-24 03:00:00,236.41,174.3,66.2,0.37,91.3,76.6,20.0,Normal
2023-02-24 04:00:00,222.27,205.5,82.3,1.08,83.0,78.1,39.1,Warning
2023-02-24 05:00:00,232.24,180.6,68.4,0.68,96.6,90.9,21.8,Normal
2023-02-24 06:00:00,225.11,202.8,91.1,0.95,87.6,112.5,3.7,Warning
2023-02-24 07:00:00,222.89,163.6,65.1,0.56,95.2,83.6,16.9,Normal
2023-02-24 08:00:00,232.85,169.9,74.8,0.7,95.7,79.1,9.8,Normal
2023-02-24 09:00:00,227.34,146.1,73.4,0.44,97.4,75.0,23.2,Normal
2023-02-24 10:00:00,231.24,142.2,61.6,0.33,94.3,67.8,19.8,Normal
2023-02-24 11:00:00,232.08,163.2,66.9,0.6,96.7,70.6,20.4,Normal
2023-02-24 12:00:00,231.56,161.5,76.2,0.62,93.4,73.5,31.7,Normal
2023-02-24 13:00:00,235.34,168.8,64.5,0.37,92.0,79.1,28.4,Normal
2023-02-24 14:00:00,224.51,150.9,70.0,0.38,98.3,69.3,37.6,Normal
2023-02-24 15:00:00,227.33,129.5,61.3,0.49,93.8,71.8,28.3,Normal
2023-02-24 16:00:00,223.63,178.3,57.9,0.88,87.6,117.2,18.7,Warning
2023-02-24 17:00:00,220.96,162.4,67.8,0.4,90.4,98.1,39.1,Normal
2023-02-24 18:00:00,217.56,140.8,78.3,0.45,93.5,70.8,13.8,Normal
2023-02-24 19:00:00,221.48,171.1,50.3,0.52,97.7,53.2,15.8,Normal
2023-02-24 20:00:00,236.07,160.7,60.1,0.62,98.6,79.0,16.0,Normal
2023-02-24 21:00:00,221.69,187.2,73.1,0.99,80.4,55.1,32.2,Warning
2023-02-24 22:00:00,227.54,137.5,50.9,0.5,94.8,84.8,25.7,Normal
2023-02-24 23:00:00,229.34,173.5,54.5,0.55,90.0,62.4,12.9,Normal
2023-02-25 00:00:00,231.26,178.4,74.9,0.58,86.5,69.7,34.6,Warning
2023-02-25 01:00:00,217.07,213.2,58.2,0.64,96.4,76.3,14.2,Warning
2023-02-25 02:00:00,231.1,140.5,58.3,0.39,100.0,71.2,5.7,Normal
2023-02-25 03:00:00,237.47,162.2,58.9,0.41,97.0,71.3,5.7,Normal
2023-02-25 04:00:00,238.94,141.3,77.0,0.63,92.0,90.5,18.5,Normal
2023-02-25 05:00:00,220.67,141.5,68.2,0.45,94.1,92.2,26.1,Normal
2023-02-25 06:00:00,225.78,164.0,66.6,0.25,96.3,80.9,25.2,Normal
2023-02-25 07:00:00,234.46,136.6,67.7,0.34,96.2,104.3,15.1,Normal
2023-02-25 08:00:00,218.92,162.2,76.3,0.59,90.1,101.9,36.4,Warning
2023-02-25 09:00:00,221.16,169.9,72.5,0.58,96.1,78.3,35.3,Normal
2023-02-25 10:00:00,240.39,156.2,85.8,0.78,87.4,54.3,26.6,Warning
2023-02-25 11:00:00,225.01,140.7,56.2,0.46,93.8,76.5,8.9,Normal
2023-02-25 12:00:00,222.77,157.2,58.6,0.61,95.7,84.1,39.1,Normal
2023-02-25 13:00:00,228.45,138.5,72.0,0.55,94.4,95.9,22.9,Normal
2023-02-25 14:00:00,230.16,150.4,57.5,0.51,99.2,81.7,25.3,Normal
2023-02-25 15:00:00,229.19,156.6,71.0,0.56,94.0,79.9,29.8,Normal
2023-02-25 16:00:00,224.96,153.4,47.7,0.55,97.0,86.2,21.0,Normal
2023-02-25 17:00:00,231.55,178.5,76.3,0.5,95.4,91.7,10.0,Normal
2023-02-25 18:00:00,228.38,176.7,72.8,0.54,90.5,74.3,19.1,Normal
2023-02-25 19:00:00,231.66,133.8,56.8,0.29,98.7,69.0,26.6,Normal
2023-02-25 20:00:00,229.99,128.7,54.9,0.4,92.8,80.5,17.0,Normal
2023-02-25 21:00:00,238.73,170.5,71.5,0.49,99.5,71.7,24.7,Normal
2023-02-25 22:00:00,226.36,197.5,81.4,0.7,85.3,97.8,38.6,Warning
2023-02-25 23:00:00,228.03,118.3,63.3,0.56,100.0,57.0,20.7,Normal
2023-02-26 00:00:00,221.88,213.9,74.7,0.62,90.8,76.9,15.3,Warning
2023-02-26 01:00:00,225.54,184.7,68.1,0.51,94.3,79.4,27.8,Normal
2023-02-26 02:00:00,227.34,182.9,83.7,0.8,83.1,72.8,6.3,Warning
2023-02-26 03:00:00,234.32,245.9,77.5,1.42,74.9,120.0,13.7,Critical
2023-02-26 04:00:00,230.57,147.8,71.6,0.49,89.7,71.2,15.3,Normal
2023-02-26 05:00:00,230.4,178.7,51.1,0.42,93.3,69.3,32.4,Normal
2023-02-26 06:00:00,229.13,158.3,60.0,0.52,97.3,64.0,32.8,Normal
2023-02-26 07:00:00,230.26,170.9,63.4,0.54,94.9,73.6,27.6,Normal
2023-02-26 08:00:00,216.44,182.5,111.5,0.94,74.5,92.6,41.2,Critical
2023-02-26 09:00:00,237.61,133.5,69.9,0.37,88.2,90.4,49.1,Warning
2023-02-26 10:00:00,225.97,206.1,80.8,0.71,81.0,90.5,12.1,Warning
2023-02-26 11:00:00,236.48,146.8,74.6,0.45,95.8,78.1,24.5,Normal
2023-02-26 12:00:00,227.84,157.8,57.6,0.38,98.7,85.9,25.7,Normal
2023-02-26 13:00:00,238.33,144.6,75.6,0.52,91.9,102.7,34.9,Normal
2023-02-26 14:00:00,224.03,198.2,71.0,0.97,76.0,64.6,41.8,Warning
2023-02-26 15:00:00,228.75,154.2,54.2,0.68,98.6,72.0,21.0,Normal
2023-02-26 16:00:00,235.15,189.6,72.6,0.72,92.2,62.7,13.1,Normal
2023-02-26 17:00:00,228.53,184.4,73.5,0.96,94.2,54.5,22.8,Warning
2023-02-26 18:00:00,231.56,168.3,67.0,1.0,81.6,79.0,33.9,Warning
2023-02-26 19:00:00,227.13,165.7,60.4,0.64,94.6,85.1,32.5,Normal
2023-02-26 20:00:00,226.86,108.9,67.9,0.51,96.7,71.6,20.7,Normal
2023-02-26 21:00:00,240.04,120.6,70.9,0.44,94.0,70.2,17.0,Normal
2023-02-26 22:00:00,229.57,214.8,79.7,0.82,83.1,95.3,50.0,Warning
2023-02-26 23:00:00,228.1,142.5,60.5,0.45,86.8,81.1,16.5,Normal
2023-02-27 00:00:00,221.95,165.1,56.3,0.47,99.4,53.9,9.7,Normal
2023-02-27 01:00:00,227.15,208.7,59.3,0.88,90.9,43.8,39.6,Warning
2023-02-27 02:00:00,234.38,143.8,75.0,0.61,95.3,68.2,15.3,Normal
2023-02-27 03:00:00,229.81,161.4,62.4,0.28,98.8,77.9,21.2,Normal
2023-02-27 04:00:00,234.29,180.5,42.6,0.54,90.7,82.5,26.3,Normal
2023-02-27 05:00:00,233.18,140.0,50.0,0.45,96.2,90.2,13.3,Normal
2023-02-27 06:00:00,235.14,137.0,67.9,0.45,95.5,88.4,12.7,Normal
2023-02-27 07:00:00,226.6,153.7,84.2,0.41,100.0,105.1,24.0,Normal
2023-02-27 08:00:00,228.51,136.2,64.5,0.36,94.8,97.5,18.9,Normal
2023-02-27 09:00:00,207.11,169.0,95.6,1.58,80.5,89.6,30.6,Critical
2023-02-27 10:00:00,232.51,149.4,67.5,0.52,98.4,85.2,26.9,Normal
2023-02-27 11:00:00,237.59,158.4,75.4,0.56,89.5,94.6,26.4,Normal
2023-02-27 12:00:00,224.58,187.0,71.6,0.85,85.0,110.5,28.6,Warning
2023-02-27 13:00:00,221.94,156.9,77.7,0.84,89.9,64.5,10.8,Warning
2023-02-27 14:00:00,233.13,179.7,56.8,0.66,95.9,74.9,21.0,Normal
2023-02-27 15:00:00,223.08,169.8,58.8,0.42,98.0,46.8,9.8,Normal
2023-02-27 16:00:00,229.91,155.9,68.9,0.47,100.0,71.6,22.7,Normal
2023-02-27 17:00:00,226.02,152.5,69.9,0.62,90.5,71.3,29.5,Normal
2023-02-27 18:00:00,229.7,180.2,80.4,0.64,95.8,104.9,13.9,Warning
2023-02-27 19:00:00,224.62,129.1,70.4,0.37,94.0,81.8,24.3,Normal
2023-02-27 20:00:00,231.29,128.7,69.8,0.44,94.0,78.6,26.0,Normal
2023-02-27 21:00:00,230.12,135.0,62.6,0.5,90.9,68.1,28.9,Normal
2023-02-27 22:00:00,223.61,173.1,75.2,0.38,99.1,72.8,29.2,Normal
2023-02-27 23:00:00,227.52,168.5,68.2,0.42,91.5,53.1,26.9,Normal
2023-02-28 00:00:00,232.86,163.0,64.1,0.38,93.0,92.3,20.2,Normal
2023-02-28 01:00:00,230.72,128.5,67.7,0.45,98.1,86.6,20.0,Normal
2023-02-28 02:00:00,223.99,166.2,60.8,0.63,89.0,91.5,31.8,Warning
2023-02-28 03:00:00,228.49,168.7,65.5,0.57,89.7,30.0,27.8,Normal
2023-02-28 04:00:00,222.88,145.8,62.6,0.66,96.2,77.5,33.4,Normal
2023-02-28 05:00:00,231.84,140.8,73.6,0.39,96.0,51.8,27.0,Normal
2023-02-28 06:00:00,230.96,183.5,52.5,0.44,97.5,80.0,26.8,Normal
2023-02-28 07:00:00,225.22,138.2,75.0,0.49,96.1,73.3,13.2,Normal
2023-02-28 08:00:00,234.67,160.1,83.4,0.4,97.5,55.3,26.6,Normal
2023-02-28 09:00:00,234.88,108.6,63.4,0.44,92.9,80.8,36.2,Normal
2023-02-28 10:00:00,229.33,154.1,65.9,0.5,91.7,91.6,28.0,Normal
2023-02-28 11:00:00,231.97,133.9,61.3,0.48,90.4,49.7,19.0,Normal
2023-02-28 12:00:00,232.61,136.9,56.8,0.42,93.6,69.7,46.7,Normal
2023-02-28 13:00:00,235.27,170.5,74.3,0.4,91.3,58.4,38.3,Normal
2023-02-28 14:00:00,220.62,148.7,70.7,0.75,89.3,90.0,20.1,Warning
2023-02-28 15:00:00,233.43,137.2,63.7,0.57,93.1,66.5,30.9,Normal
2023-02-28 16:00:00,225.71,142.3,69.4,0.71,96.8,82.1,30.3,Normal
2023-02-28 17:00:00,224.63,152.3,64.8,0.53,95.3,80.7,21.9,Normal
2023-02-28 18:00:00,230.29,125.4,62.4,0.64,96.0,74.7,44.0,Normal
2023-02-28 19:00:00,223.2,127.8,78.7,0.5,94.3,57.0,29.5,Normal
2023-02-28 20:00:00,232.72,128.1,63.9,0.47,95.8,58.2,37.5,Normal
2023-02-28 21:00:00,234.58,142.7,63.3,0.49,92.7,68.3,22.3,Normal
2023-02-28 22:00:00,238.06,168.9,72.5,0.54,91.6,74.4,34.7,Normal
2023-02-28 23:00:00,223.71,162.7,83.6,0.61,99.2,78.3,34.7,Normal
2023-03-01 00:00:00,226.41,165.9,70.2,0.53,98.9,66.9,23.1,Normal
2023-03-01 01:00:00,230.48,129.4,66.8,0.33,98.1,75.7,19.8,Normal
2023-03-01 02:00:00,200.0,213.0,100.3,1.66,74.4,73.8,44.9,Critical
2023-03-01 03:00:00,226.39,151.2,66.0,0.53,97.6,56.1,5.9,Normal
2023-03-01 04:00:00,227.16,186.0,81.2,0.68,94.4,48.3,1.6,Normal
2023-03-01 05:00:00,226.93,146.0,75.4,0.59,95.7,61.7,15.4,Normal
2023-03-01 06:00:00,213.05,240.9,95.9,1.19,85.2,105.6,18.9,Critical
2023-03-01 07:00:00,226.08,163.8,63.1,0.66,96.5,67.7,24.9,Normal
2023-03-01 08:00:00,230.32,135.4,57.7,0.57,97.5,84.1,40.2,Normal
2023-03-01 09:00:00,227.29,183.5,57.8,0.4,89.7,68.3,20.0,Normal
